
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,0
7,7,7,7,7,7,7,7,7,3
7,7,7,7,7,7,7,7,3,3
7,7,7,7,7,7,7,3,3,3
7,7,7,7,7,7,3,3,3,3
7,7,7,7,0,3,3,3,3,3
7,7,7,7,3,3,3,0,0,3
7,7,7,3,3,3,3,3,3,3
7,7,3,3,3,3,3,3,3,3
7,7,7,7,7,7,7,7,7,7
0,7,7,7,7,7,7,7,7,7
4,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,0,7,7,7,7
7,7,7,7,7,4,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
0,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
0,7,0,7,0,7,0,7,7,7
3,7,3,7,3,7,3,7,7,7
3,3,3,3,3,3,3,7,7,7
3,3,3,3,3,3,3,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,4,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,7,4,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7
7,7,4,7,7,7,7,0,7,7
7,7,7,7,7,7,7,7,7,6
7,4,7,7,7,7,7,7,6,6
7,7,7,7,7,7,7,7,6,6
4,7,7,7,7,7,7,6,6,6
7,7,7,7,7,7,7,6,6,6
7,7,7,7,7,7,6,6,6,6
7,7,7,0,7,7,6,6,6,6
7,7,7,7,7,6,6,6,6,6
7,7,7,7,7,6,6,6,6,6
7,7,7,7,7,6,6,6,6,6
7,7,7,7,6,6,6,6,6,6
7,7,7,7,6,6,6,6,6,6
7,7,7,7,7,6,6,6,6,6
7,0,7,7,7,6,6,6,6,6
6,7,7,7,7,7,6,6,6,6
6,7,7,7,7,7,6,6,6,6
6,7,7,7,7,7,6,6,6,6
6,7,7,7,7,7,6,6,6,6
6,7,7,7,7,7,6,6,6,6
6,6,7,7,7,7,7,6,6,6
6,6,7,0,7,7,7,6,6,6
6,6,6,7,7,7,7,6,6,6
6,6,6,7,7,7,7,6,6,6
6,6,6,7,7,7,7,6,6,6
6,6,6,7,7,7,7,6,6,6
6,6,6,7,0,0,7,6,6,6
6,6,6,6,7,7,6,6,6,6
6,6,6,6,7,7,6,6,6,6
6,6,4,4,7,7,4,4,6,6
6,6,4,4,7,7,4,4,6,6
6,6,6,6,7,7,6,6,6,6
6,6,6,6,7,7,6,6,6,6
